code,sector,name
050568,Unknown,神達凱基56購07
050569,Unknown,力成凱基59購02
050570,Unknown,旭隼凱基59購01
050571,Unknown,訊芯凱基57購02
050572,Unknown,緯穎凱基56購13
050573,Unknown,力積電凱基5A購02
050574,Unknown,南茂凱基58購01
050575,Unknown,勤誠凱基5C購01
050576,Unknown,中502X群益56購01
050577,Unknown,中鋼群益5A購01
050578,Unknown,第一銅群益56購01
050579,Unknown,華泰群益56購02
050580,Unknown,華泰群益57購01
050581,Unknown,金像電群益57購04
050582,Unknown,群光群益5C購01
050583,Unknown,全新群益56購04
050584,Unknown,揚博群益56購02
050585,Unknown,陽明群益56購03
050586,Unknown,晶豪科群益5A購03
050587,Unknown,晶豪科群益63購01
050588,Unknown,大立光群益57購04
050589,Unknown,景碩群益56購09
05058U,Unknown,台光電富邦53售03
050590,Unknown,昇貿群益58購03
050591,Unknown,創意群益56購03
050592,Unknown,創意群益56購04
050593,Unknown,創意群益56購05
050594,Unknown,創意群益56購06
050595,Unknown,創意群益56購07
050596,Unknown,群創群益56購04
050597,Unknown,世芯群益56購23
050598,Unknown,臻鼎群益56購02
050599,Unknown,眾達群益58購01
050600,Unknown,力成群益57購01
050601,Unknown,矽格群益56購01
050602,Unknown,矽力群益56購06
050603,Unknown,保瑞群益56購01
050604,Unknown,南電群益56購05
050605,Unknown,元金2X元大56購02
050606,Unknown,道瓊銀元大57購03
050607,Unknown,中砂元大57購03
050608,Unknown,華榮元大56購04
050609,Unknown,台玻元大57購02
050610,Unknown,中鋼元大56購02
050611,Unknown,第一銅元大56購03
050612,Unknown,大成鋼元大56購01
050613,Unknown,劍麟元大56購01
050614,Unknown,台達電元大56購40
050615,Unknown,華通元大56購14
050616,Unknown,華通元大56購15
050617,Unknown,華通元大56購16
050618,Unknown,華通元大56購17
050619,Unknown,鴻海元大56購41
050620,Unknown,鴻海元大56購42
050621,Unknown,台積電元大56購48
050622,Unknown,台積電元大56購49
050623,Unknown,台積電元大56購50
050624,Unknown,智邦元大56購22
050625,Unknown,金像電元大56購26
050626,Unknown,菱生元大56購01
050627,Unknown,凱美元大56購02
050628,Unknown,毅嘉元大5C購03
050629,Unknown,漢唐元大56購24
050630,Unknown,聯發科元大56購27
050631,Unknown,聯發科元大56購28
050632,Unknown,宏達電元大56購04
050633,Unknown,華固元大56購04
050634,Unknown,欣興元大56購26
050635,Unknown,緯創元大56購14
050636,Unknown,昇貿元大56購02
050637,Unknown,創意元大56購06
050638,Unknown,創意元大56購07
050639,Unknown,創意元大56購08
050640,Unknown,海華元大56購01
050641,Unknown,定穎控元大58購06
050642,Unknown,精銳元大56購01
050643,Unknown,T50反1中信53購01
050644,Unknown,事欣科元大57購01
050645,Unknown,達麗元大56購01
050646,Unknown,帆宣元大56購14
050647,Unknown,愛普元大56購10
050648,Unknown,緯穎元大56購18
050649,Unknown,力積電元大56購25
050650,Unknown,富世達元大56購24
050651,Unknown,汎銓元大56購04
050652,Unknown,兆聯元大56購03
050653,Unknown,兆聯元大56購04
050654,Unknown,至上元大56購07
050655,Unknown,至上元大56購08
050656,Unknown,道瓊銀中信61購01
050657,Unknown,正崴統一52購01
050658,Unknown,台玻中信59購01
050659,Unknown,大立光中信61購01
05065U,Unknown,台達電國泰53售03
050660,Unknown,聯詠中信5A購01
050661,Unknown,群創中信57購01
050662,Unknown,群創中信59購01
050663,Unknown,力成中信61購01
050664,Unknown,華新台新57購01
050665,Unknown,鴻海台新57購01
050666,Unknown,鴻海台新59購01
050667,Unknown,台積電台新57購01
050668,Unknown,台積電台新59購01
050669,Unknown,金像電台新57購01
050670,Unknown,台光電台新57購01
050671,Unknown,京元電台新57購01
050672,Unknown,聯發科台新57購01
050673,Unknown,長榮台新57購01
050674,Unknown,世芯台新57購01
050675,Unknown,世芯台新57購02
050676,Unknown,神達台新57購01
050677,Unknown,道瓊銀凱基61購01
050678,Unknown,台化凱基57購02
050680,Unknown,東元凱基57購02
050681,Unknown,華新凱基57購04
050682,Unknown,中鋼凱基5A購01
050683,Unknown,第一銅凱基57購01
050684,Unknown,大成鋼凱基57購02
050685,Unknown,金像電凱基57購04
050686,Unknown,漢唐凱基59購02
050687,Unknown,友達凱基59購01
050688,Unknown,聯發科凱基58購05
050689,Unknown,揚博凱基57購01
050690,Unknown,玉山金凱基57購01
050691,Unknown,龍德船元富55購01
050692,Unknown,晶豪科凱基5B購01
050693,Unknown,大立光凱基57購03
050694,Unknown,德律凱基57購03
050695,Unknown,欣興凱基5B購01
050696,Unknown,景碩凱基57購03
050697,Unknown,群創凱基59購02
050698,Unknown,世芯凱基57購08
050699,Unknown,材料凱基57購01
050700,Unknown,瑞儀凱基57購01
050701,Unknown,達麗凱基59購01
050702,Unknown,力成凱基59購03
050703,Unknown,矽格凱基57購02
050704,Unknown,同欣電凱基58購01
050705,Unknown,樺漢凱基57購01
050706,Unknown,保瑞凱基57購01
050707,Unknown,緯穎凱基5B購03
050708,Unknown,采鈺凱基57購01
050709,Unknown,兆聯凱基5A購03
050710,Unknown,至上凱基57購03
050711,Unknown,國喬國泰58購01
050712,Unknown,華新國泰58購01
050713,Unknown,華榮國泰58購01
050714,Unknown,台玻國泰58購01
050715,Unknown,中鋼國泰58購01
050716,Unknown,第一銅國泰58購01
050717,Unknown,華泰國泰58購01
050718,Unknown,金像電國泰58購01
050719,Unknown,景碩國泰58購01
050720,Unknown,南電國泰58購01
050721,Unknown,創意統一65購01
050722,Unknown,滬深2X富邦61購01
050723,Unknown,台塑富邦61購01
050724,Unknown,華新富邦58購01
050725,Unknown,台達電富邦57購01
050726,Unknown,華通富邦58購02
050727,Unknown,金像電富邦5A購01
050728,Unknown,創意富邦57購01
050729,Unknown,緯穎富邦61購01
050730,Unknown,力積電富邦59購03
050731,Unknown,南茂富邦61購01
050732,Unknown,臺股指富邦5A購06
050733,Unknown,臺股指富邦5B購04
050734,Unknown,海悅國票58購01
050735,Unknown,燿華國票57購02
050736,Unknown,聯發科國票57購04
050737,Unknown,聯發科國票58購02
050738,Unknown,聯發科國票58購03
050739,Unknown,聯發科國票59購02
050740,Unknown,全新國票59購01
050741,Unknown,志聖國票58購01
050742,Unknown,揚博國票58購01
050743,Unknown,大立光國票58購01
050744,Unknown,群創國票57購01
050745,Unknown,群創國票58購01
050746,Unknown,世芯國票58購04
050747,Unknown,振樺電國票57購01
050748,Unknown,美利達國票57購01
050749,Unknown,T50反1元富57購02
050750,Unknown,T50反1元富61購01
050751,Unknown,T50反1元富64購01
050752,Unknown,第一銅元富57購01
050753,Unknown,台達電元富57購06
050754,Unknown,台達電元富57購07
050755,Unknown,台達電元富57購08
050756,Unknown,台積電元富57購01
050757,Unknown,台積電元富57購02
050758,Unknown,台積電元富57購03
050759,Unknown,台積電元富57購04
050760,Unknown,台積電元富57購05
050761,Unknown,台積電元富57購06
050762,Unknown,台積電元富71購01
050763,Unknown,智邦元富57購01
050764,Unknown,金像電元富57購02
050765,Unknown,金像電元富57購03
050766,Unknown,金像電元富57購04
050767,Unknown,金像電元富61購01
050768,Unknown,菱生元富57購01
050769,Unknown,群光元富5A購01
050770,Unknown,漢唐元富57購01
050771,Unknown,漢唐元富57購02
050772,Unknown,漢唐元富5A購01
050773,Unknown,漢唐元富61購01
050774,Unknown,晶豪科元富57購03
050775,Unknown,晶豪科元富57購04
050776,Unknown,大立光元富57購01
050777,Unknown,大立光元富57購02
050778,Unknown,緯創元富57購01
050779,Unknown,緯創元富57購02
050780,Unknown,創意元富61購01
050781,Unknown,創意元富61購02
050782,Unknown,群創元富57購01
050783,Unknown,群創元富61購01
050784,Unknown,牧德元富57購01
050785,Unknown,牧德元富5A購01
050786,Unknown,力成元富57購01
050787,Unknown,矽格元富57購01
050788,Unknown,樺漢元富57購01
050789,Unknown,富世達元富61購01
050790,Unknown,汎銓元富57購01
050791,Unknown,潤泰新元富5A購01
050792,Unknown,潤泰新元富61購01
050793,Unknown,香港2X永豐57購01
050794,Unknown,元金2X永豐57購03
050795,Unknown,道瓊銅永豐5A購01
050796,Unknown,第一銅永豐57購01
050797,Unknown,台積電永豐61購02
050798,Unknown,台積電永豐61購03
050799,Unknown,群光永豐59購01
050800,Unknown,毅嘉永豐5B購01
050801,Unknown,京元電永豐58購01
050802,Unknown,大立光永豐58購01
050803,Unknown,群創永豐59購01
050804,Unknown,神達永豐61購01
050805,Unknown,力積電永豐5A購01
050806,Unknown,中台永豐59購01
050807,Unknown,元金2X元大57購01
050808,Unknown,南亞元大57購01
050809,Unknown,中砂元大57購04
050810,Unknown,華新元大57購02
050811,Unknown,華榮元大57購01
050812,Unknown,台玻元大57購03
050813,Unknown,中鋼元大57購01
050814,Unknown,第一銅元大57購01
050815,Unknown,第一銅元大57購02
050816,Unknown,台達電元大57購05
050817,Unknown,台達電元大57購06
050818,Unknown,台達電元大57購07
050819,Unknown,華通元大57購04
05081U,Unknown,光寶科群益53售02
050820,Unknown,華通元大57購05
050821,Unknown,華通元大5B購01
050822,Unknown,鴻海元大57購02
050823,Unknown,鴻海元大57購03
050824,Unknown,台積電元大57購06
050825,Unknown,台積電元大57購07
050826,Unknown,智邦元大57購01
050827,Unknown,金像電元大57購04
050828,Unknown,大同元大57購01
050829,Unknown,微星元大57購01
050830,Unknown,億光元大57購01
050831,Unknown,毅嘉元大5B購01
050832,Unknown,漢唐元大57購05
050833,Unknown,友達元大58購01
050834,Unknown,所羅門統一53購01
050835,Unknown,所羅門統一59購01
050836,Unknown,所羅門統一59購02
050837,Unknown,所羅門統一59購03
050839,Unknown,聯發科元大57購08
05083U,Unknown,漢翔群益54售01
050840,Unknown,聯發科元大57購09
050841,Unknown,聯發科元大57購10
050842,Unknown,全新元大57購02
050843,Unknown,全新元大57購03
050844,Unknown,揚博元大57購01
050845,Unknown,華航元大57購01
050846,Unknown,長榮太元大57購02
050847,Unknown,亞光元大57購05
050848,Unknown,欣興元大57購03
050849,Unknown,緯創元大57購02
050850,Unknown,祥碩元大57購01
050851,Unknown,祥碩元大57購02
050852,Unknown,亞翔元大57購02
050853,Unknown,旭隼元大57購02
050854,Unknown,緯穎元大57購03
050855,Unknown,富世達元大57購06
050856,Unknown,南茂元大57購02
050857,Unknown,鼎炫元大57購01
050858,Unknown,上証2X群益61購01
050859,Unknown,元黃金群益5C購02
05085U,Unknown,健策群益56售02
050860,Unknown,元金2X群益57購02
050861,Unknown,儒鴻群益59購01
050862,Unknown,台達電群益57購02
050863,Unknown,仁寶群益58購02
050864,Unknown,順德群益57購01
050865,Unknown,佳世達群益59購01
050866,Unknown,億光群益57購01
050867,Unknown,京元電群益57購04
050868,Unknown,揚博群益59購01
050869,Unknown,豐達科群益5B購01
050870,Unknown,大立光群益57購05
050871,Unknown,大立光群益58購02
050872,Unknown,奇鋐群益57購04
050873,Unknown,零壹群益57購01
050874,Unknown,群創群益58購03
050875,Unknown,群創群益59購01
050876,Unknown,世芯群益57購03
050877,Unknown,彩晶群益57購01
050878,Unknown,達麗群益59購01
050879,Unknown,復盛群益5B購01
05087U,Unknown,臺股指中信56售02
050880,Unknown,連加群益5B購01
050881,Unknown,和大統一64購01
050882,Unknown,道瓊銀中信59購01
050883,Unknown,道瓊銀中信61購02
050884,Unknown,第一銅中信5A購01
050885,Unknown,旺宏中信58購01
050886,Unknown,旺宏中信61購01
050887,Unknown,京元電中信61購01
050888,Unknown,華航中信57購01
050889,Unknown,大立光中信5A購01
050890,Unknown,群創中信57購02
050891,Unknown,群創中信59購02
050892,Unknown,矽格中信5A購01
050893,Unknown,南茂中信57購01
050894,Unknown,道瓊銀永豐5A購01
050895,Unknown,川湖永豐59購02
050896,Unknown,台達電永豐5A購01
050897,Unknown,台積電永豐61購04
050898,Unknown,聯發科永豐5B購02
050899,Unknown,聯發科永豐63購01
05089U,Unknown,T50正2富邦54售01
050900,Unknown,長榮永豐5A購01
050901,Unknown,奇鋐永豐61購01
050902,Unknown,群創永豐59購02
050903,Unknown,群創永豐5B購01
050904,Unknown,祥碩永豐58購01
050905,Unknown,矽格永豐59購01
050906,Unknown,康舒永豐58購01
050907,Unknown,可寧衛永豐58購01
050908,Unknown,力積電兆豐59購01
050909,Unknown,富世達兆豐59購01
050910,Unknown,台灣50富邦61購01
050911,Unknown,T50反1富邦61購02
050912,Unknown,T50反1富邦67購01
050913,Unknown,台玻富邦58購01
050914,Unknown,揚博富邦57購01
050915,Unknown,群創富邦57購01
050916,Unknown,力成富邦61購01
050917,Unknown,台玻台新57購01
050918,Unknown,大立光台新57購01
050919,Unknown,德律台新57購01
05091U,Unknown,南電富邦53售02
050920,Unknown,欣興台新57購01
050921,Unknown,景碩台新57購01
050922,Unknown,貿聯台新57購01
050923,Unknown,愛普台新57購01
050924,Unknown,道瓊銀國泰58購01
050925,Unknown,道瓊銀國泰58購02
050926,Unknown,世芯元富59購01
050927,Unknown,南亞國泰58購01
050928,Unknown,鴻海國泰58購01
050929,Unknown,旺宏國泰58購01
050930,Unknown,毅嘉國泰58購01
050931,Unknown,玉晶光國泰58購01
050933,Unknown,群創國泰58購01
050934,Unknown,群創國泰58購02
050935,Unknown,牧德國泰58購01
050936,Unknown,采鈺國泰58購01
050937,Unknown,可寧衛國泰58購01
050938,Unknown,道瓊銀元大58購02
050939,Unknown,道瓊銅元大58購02
05093U,Unknown,臺股指富邦53售12
050940,Unknown,台泥元大57購01
050941,Unknown,台泥元大57購02
050942,Unknown,台泥元大57購04
050943,Unknown,台泥元大57購05
050944,Unknown,東陽元大57購01
050945,Unknown,台玻元大57購04
050946,Unknown,台玻元大57購05
050947,Unknown,台玻元大57購06
050948,Unknown,華通元大57購06
050949,Unknown,華通元大57購07
05094U,Unknown,臺股指富邦54售07
050950,Unknown,華通元大5B購02
050951,Unknown,台積電元大57購09
050952,Unknown,旺宏元大57購04
050953,Unknown,大同元大57購02
050954,Unknown,瑞昱元大57購01
050955,Unknown,威盛元大57購01
050956,Unknown,億光元大57購02
050957,Unknown,漢唐元大57購06
050958,Unknown,京元電元大57購07
050959,Unknown,京元電元大57購08
050960,Unknown,京元電元大57購09
050961,Unknown,志聖元大5C購02
050962,Unknown,揚博元大57購02
050963,Unknown,揚博元大57購03
050964,Unknown,揚博元大57購04
050965,Unknown,冠德元大57購01
050966,Unknown,中航元大57購01
050967,Unknown,慧洋元大57購02
050968,Unknown,晶豪科元大57購02
050969,Unknown,華立元大57購01
050970,Unknown,益登元大57購01
050971,Unknown,創意元大57購03
050972,Unknown,創意元大57購04
050973,Unknown,創意元大57購05
050974,Unknown,群創元大57購04
050975,Unknown,群創元大57購05
050977,Unknown,台勝科元大57購01
050978,Unknown,訊芯元大57購03
050979,Unknown,中台元大57購01
050980,Unknown,兆聯元大57購03
050981,Unknown,可寧衛元大57購01
050982,Unknown,可寧衛元大57購02
050983,Unknown,可寧衛元大57購03
050984,Unknown,臺股指元大58購07
050985,Unknown,臺股指元大61購12
050986,Unknown,道瓊銀群益59購01
050987,Unknown,中砂群益58購02
050988,Unknown,華新群益57購01
050989,Unknown,中鋼群益58購01
050990,Unknown,海悅群益5A購01
050991,Unknown,群光群益58購01
050992,Unknown,友達群益61購01
050993,Unknown,志聖群益57購01
050994,Unknown,志聖群益58購01
050995,Unknown,志聖群益59購01
050996,Unknown,揚博群益59購02
050997,Unknown,威強電群益58購01
050998,Unknown,景碩群益57購04
050999,Unknown,群創群益59購02
051000,Unknown,群創群益5A購01
051001,Unknown,智易群益58購01
051002,Unknown,精銳群益57購02
051003,Unknown,材料群益57購02
051004,Unknown,長虹群益58購01
051005,Unknown,緯穎群益57購03
051006,Unknown,臺股指群益61購02
051007,Unknown,道瓊銀元富57購01
051008,Unknown,道瓊銀元富57購02
051009,Unknown,儒鴻元富57購01
051010,Unknown,儒鴻元富57購02
051011,Unknown,直得元富57購01
051012,Unknown,科妍元富61購01
051013,Unknown,鴻海元富57購02
051014,Unknown,盟立元富57購01
051015,Unknown,志聖元富5A購01
051016,Unknown,揚博元富57購01
051017,Unknown,長榮元富57購01
051018,Unknown,豐達科元富57購01
051019,Unknown,世芯元富5A購01
051020,Unknown,精銳元富61購01
051021,Unknown,虹堡元富57購01
051022,Unknown,祥碩元富57購01
051023,Unknown,愛普元富57購01
051024,Unknown,緯穎元富58購05
051025,Unknown,志超元富57購01
051026,Unknown,可寧衛元富57購01
051027,Unknown,可寧衛元富61購01
051028,Unknown,T50反1凱基61購02
051029,Unknown,上証2X凱基59購02
051030,Unknown,元金2X凱基5B購01
051031,Unknown,道瓊銀凱基5B購02
051032,Unknown,道瓊銅凱基5B購01
051033,Unknown,台玻凱基5B購01
051034,Unknown,宇隆凱基57購01
051035,Unknown,華通凱基57購05
051036,Unknown,旺宏凱基61購01
051037,Unknown,順德凱基57購01
051038,Unknown,佳世達凱基57購01
051039,Unknown,京元電凱基57購10
051040,Unknown,志聖凱基57購01
051041,Unknown,強茂凱基57購02
051042,Unknown,揚博凱基57購02
051043,Unknown,零壹凱基57購01
051044,Unknown,群創凱基58購02
051045,Unknown,矽格凱基57購03
051046,Unknown,可寧衛凱基57購01
051047,Unknown,可寧衛凱基57購02
051048,Unknown,可寧衛凱基57購03
051049,Unknown,美利達凱基57購01
051050,Unknown,元金2X國票59購02
051051,Unknown,道瓊銀國票57購02
051052,Unknown,道瓊銀國票58購04
051053,Unknown,道瓊銀國票5A購02
051054,Unknown,三芳國票57購01
051055,Unknown,儒鴻國票57購01
051056,Unknown,儒鴻國票59購01
051057,Unknown,川湖國票58購01
051058,Unknown,海悅國票59購01
051059,Unknown,海悅國票5A購01
051060,Unknown,宏眥窶58購01
051061,Unknown,揚博國票58購02
051062,Unknown,揚博國票5B購01
051063,Unknown,星宇國票57購01
051064,Unknown,星宇國票59購01
051065,Unknown,晶豪科國票59購01
051066,Unknown,群創國票57購02
051067,Unknown,群創國票58購02
051068,Unknown,群創國票59購01
051069,Unknown,牧德國票58購01
05106U,Unknown,鴻海群益54售08
051070,Unknown,力積電國票58購03
051071,Unknown,力積電國票59購02
051072,Unknown,可寧衛國票58購01
051073,Unknown,三芳永豐5B購01
051074,Unknown,儒鴻永豐59購01
051075,Unknown,川湖永豐58購01
051076,Unknown,鴻海永豐58購04
051077,Unknown,旺宏永豐59購01
051078,Unknown,海悅永豐59購01
051079,Unknown,佳世達永豐59購01
051080,Unknown,友達永豐59購01
051081,Unknown,京元電永豐58購02
051082,Unknown,萬海永豐58購01
051083,Unknown,星宇永豐5A購01
051084,Unknown,景碩永豐59購01
051085,Unknown,玉晶光永豐59購01
051086,Unknown,群創永豐57購01
051087,Unknown,智易永豐5B購01
051088,Unknown,宏致永豐58購01
051089,Unknown,宏致永豐5B購01
051090,Unknown,拓凱永豐59購01
051091,Unknown,凌華永豐59購01
051092,Unknown,復盛永豐5A購01
051093,Unknown,振樺電永豐58購01
051094,Unknown,羅昇永豐5B購01
051095,Unknown,京元電兆豐61購01
051096,Unknown,德律兆豐59購01
051097,Unknown,創意兆豐57購01
051098,Unknown,創意兆豐58購01
051099,Unknown,創意兆豐59購01
05109U,Unknown,漢唐群益53售03
051100,Unknown,愛普兆豐58購01
051101,Unknown,道瓊銀富邦61購01
051102,Unknown,台積電富邦57購04
051103,Unknown,旺宏富邦61購01
051104,Unknown,金像電富邦5C購02
051105,Unknown,技嘉富邦57購01
051106,Unknown,智原富邦58購01
051107,Unknown,牧德富邦58購01
051108,Unknown,辛耘富邦57購01
051109,Unknown,日月光富邦58購01
05110U,Unknown,亞光群益54售01
051110,Unknown,可寧衛富邦5A購01
051111,Unknown,南亞台新57購01
051112,Unknown,群創台新57購01
051113,Unknown,群創台新57購02
051114,Unknown,緯穎台新57購01
051115,Unknown,富世達台新57購01
051116,Unknown,南電台新57購01
051117,Unknown,中砂元富57購02
051118,Unknown,佳世達元富57購01
051119,Unknown,一詮元富58購02
051120,Unknown,長榮元富57購02
051121,Unknown,群創元富57購02
051122,Unknown,群創元富57購03
051123,Unknown,群創元富61購02
051124,Unknown,世芯元富57購06
051125,Unknown,愛普元富57購02
051126,Unknown,緯穎元富57購05
051127,Unknown,連加元富57購01
051128,Unknown,南茂元富57購01
051129,Unknown,東哥元富57購01
051130,Unknown,T50正2國泰58購01
051131,Unknown,道瓊銀國泰58購03
051132,Unknown,宏眥禤58購01
051133,Unknown,志聖國泰58購01
051134,Unknown,萬海國泰58購01
051135,Unknown,群創國泰58購03
051136,Unknown,群創國泰58購04
051137,Unknown,群創國泰58購05
051138,Unknown,祥碩國泰58購01
051139,Unknown,愛普國泰58購01
05113U,Unknown,嘉澤國票53售01
051140,Unknown,建漢統一59購01
051142,Unknown,永道統一53購02
051143,Unknown,勤誠國泰58購01
051144,Unknown,元金2X中信61購01
051145,Unknown,中砂中信59購01
051146,Unknown,京元電中信5A購02
051147,Unknown,群創中信57購05
051148,Unknown,群創中信61購01
051149,Unknown,T50反1凱基64購01
051150,Unknown,元黃金凱基61購01
051151,Unknown,道瓊銀凱基5B購03
051152,Unknown,信錦凱基59購01
051153,Unknown,中鋼凱基57購01
051154,Unknown,大成鋼凱基57購03
051155,Unknown,台積電凱基61購01
051156,Unknown,宏硈肭57購01
051157,Unknown,瑞昱凱基57購01
051158,Unknown,群光凱基5A購01
051159,Unknown,友達凱基58購02
05115U,Unknown,日本2X元大53售01
051160,Unknown,京元電凱基58購02
051161,Unknown,志聖凱基59購01
051162,Unknown,星宇凱基57購01
051163,Unknown,威強電凱基57購01
051164,Unknown,偉訓凱基59購01
051165,Unknown,益登凱基57購01
051166,Unknown,昇貿凱基58購02
051167,Unknown,群創凱基58購03
051168,Unknown,群創凱基5A購01
051169,Unknown,牧德凱基57購02
051170,Unknown,宏致凱基59購01
051171,Unknown,世芯凱基58購05
051172,Unknown,精銳凱基57購01
051173,Unknown,材料凱基57購02
051174,Unknown,和椿凱基59購01
051175,Unknown,力智凱基59購01
051176,Unknown,富世達凱基57購11
051177,Unknown,中台凱基57購01
051178,Unknown,長華凱基59購01
051179,Unknown,可寧衛凱基58購01
051180,Unknown,臺股指凱基61購03
051181,Unknown,道瓊銀國票59購02
051182,Unknown,中砂國票58購01
051183,Unknown,長興國票58購02
051184,Unknown,勝一國票5B購01
051185,Unknown,佳世達國票59購01
051186,Unknown,群光國票5B購01
051187,Unknown,億光國票58購01
051188,Unknown,億光國票59購01
051189,Unknown,友達國票57購01
051190,Unknown,友達國票57購02
051191,Unknown,京元電國票58購02
051192,Unknown,豐達科國票59購01
051193,Unknown,豐達科國票5B購01
051194,Unknown,威強電國票58購01
051195,Unknown,威強電國票59購01
051196,Unknown,群創國票57購03
051197,Unknown,智易國票5B購01
051198,Unknown,定穎控國票58購01
051199,Unknown,定穎控國票58購02
05119U,Unknown,金像電中信56售01
051200,Unknown,定穎控國票59購02
051201,Unknown,拓凱國票5A購01
051202,Unknown,凌華國票57購01
051203,Unknown,達麗國票57購01
051204,Unknown,愛普國票57購01
051205,Unknown,復盛國票58購01
051206,Unknown,復盛國票59購01
051207,Unknown,力智國票57購01
051208,Unknown,采鈺國票57購01
051209,Unknown,采鈺國票58購01
05120U,Unknown,台光電中信52售02
051210,Unknown,AMAX國票5B購01
051211,Unknown,富威電國票5B購01
051212,Unknown,連加國票5B購01
051213,Unknown,勤誠國票58購02
051214,Unknown,勤誠國票59購01
051215,Unknown,菱光國票57購01
051217,Unknown,東哥國票57購01
051218,Unknown,南亞統一5C購01
051219,Unknown,華新統一5C購01
05121U,Unknown,漢唐中信52售02
051220,Unknown,華新統一5C購02
051221,Unknown,華新統一61購01
051222,Unknown,華新統一6C購01
051223,Unknown,台玻統一5C購01
051224,Unknown,台玻統一61購01
051225,Unknown,台玻統一61購02
051226,Unknown,第一銅統一5C購03
051227,Unknown,台達電統一5A購01
051228,Unknown,華通統一5B購01
051229,Unknown,華通統一61購01
05122U,Unknown,奇鋐中信52售02
051230,Unknown,華通統一61購02
051231,Unknown,華泰統一5B購01
051232,Unknown,旺宏統一5B購02
051233,Unknown,智邦統一5B購01
051234,Unknown,智邦統一61購01
051235,Unknown,金像電統一5B購02
051236,Unknown,金像電統一61購01
051237,Unknown,台光電統一61購01
051238,Unknown,台光電統一71購01
051239,Unknown,漢唐統一5B購02
05123U,Unknown,奇鋐永豐52售03
051240,Unknown,京元電統一5B購01
051241,Unknown,京元電統一5C購02
051242,Unknown,京元電統一61購02
051243,Unknown,京元電統一6C購01
051244,Unknown,志聖統一5C購01
051245,Unknown,志聖統一61購01
051246,Unknown,志聖統一64購01
051247,Unknown,立隆電統一65購01
051248,Unknown,一詮統一5C購01
051249,Unknown,大立光統一5B購01
05124U,Unknown,金像電富邦53售04
051250,Unknown,大立光統一5B購02
051251,Unknown,大立光統一5C購02
051252,Unknown,大立光統一6C購01
051253,Unknown,欣興統一5C購02
051254,Unknown,欣興統一5C購03
051255,Unknown,欣興統一61購02
051256,Unknown,欣興統一6C購01
051257,Unknown,創意統一5B購01
051258,Unknown,創意統一5C購01
051259,Unknown,創意統一6C購01
05125U,Unknown,南亞凱基53售04
051260,Unknown,群創統一5C購01
051261,Unknown,群創統一5C購02
051262,Unknown,群創統一65購01
051263,Unknown,群創統一65購02
051264,Unknown,群創統一6C購01
051265,Unknown,世芯統一61購01
051266,Unknown,日月光統一5C購02
051267,Unknown,日月光統一65購01
051268,Unknown,精銳統一64購01
051269,Unknown,精銳統一64購02
05126U,Unknown,南亞凱基53售05
051270,Unknown,jpp統一5C購02
051271,Unknown,帆宣統一61購01
051272,Unknown,聯茂統一65購01
051273,Unknown,和椿統一5C購01
051274,Unknown,和椿統一65購01
051275,Unknown,和椿統一65購02
051276,Unknown,力成統一5C購03
051277,Unknown,力成統一5C購04
051278,Unknown,矽格統一5A購01
051279,Unknown,矽格統一65購01
05127U,Unknown,鴻海凱基56售06
051280,Unknown,台郡統一5C購01
051281,Unknown,同欣電統一5B購02
051282,Unknown,康舒統一5B購01
051283,Unknown,愛普統一5B購01
051284,Unknown,緯穎統一5B購03
051285,Unknown,緯穎統一5B購04
051286,Unknown,緯穎統一61購03
051287,Unknown,富世達統一5C購02
051288,Unknown,昇陽半統一5B購03
051289,Unknown,昇陽半統一5C購02
05128U,Unknown,群光凱基53售01
051290,Unknown,昇陽半統一64購01
051291,Unknown,昇陽半統一71購01
051292,Unknown,FB科技元大57購01
051293,Unknown,南亞元大57購02
051294,Unknown,南亞元大57購03
051295,Unknown,南亞元大57購04
051296,Unknown,台化元大57購01
051297,Unknown,中砂元大57購05
051298,Unknown,長興元大57購01
051299,Unknown,中鋼元大59購01
05129U,Unknown,奇鋐凱基53售05
051300,Unknown,宇隆元大57購01
051301,Unknown,華通元大57購08
051302,Unknown,華通元大57購09
051303,Unknown,華通元大57購10
051304,Unknown,大同元大57購03
051305,Unknown,大同元大57購04
051306,Unknown,微星元大57購02
051307,Unknown,億光元大57購03
051308,Unknown,漢唐元大57購07
051309,Unknown,志聖元大57購01
05130U,Unknown,訊芯凱基53售03
051310,Unknown,志聖元大57購02
051311,Unknown,鴻海元富53購01
051312,Unknown,志聖元大5C購03
051313,Unknown,新興元大57購01
051314,Unknown,中航元大57購02
051315,Unknown,長榮航元大57購01
051316,Unknown,慧洋元大57購03
051317,Unknown,華立元大57購02
051318,Unknown,亞光元大57購06
051319,Unknown,聯詠元大57購01
05131U,Unknown,台玻國票53售04
051320,Unknown,景碩元大57購03
051321,Unknown,景碩元大57購04
051322,Unknown,創意元大57購06
051323,Unknown,創意元大57購07
051324,Unknown,創意元大57購08
051325,Unknown,群創元大57購06
051326,Unknown,群創元大57購07
051327,Unknown,群創元大57購08
051328,Unknown,群創元大57購09
051329,Unknown,群創元大57購10
05132U,Unknown,定穎控國票53售05
051330,Unknown,事欣科元大57購02
051331,Unknown,天鈺元大57購01
051332,Unknown,亞翔元大57購03
051333,Unknown,啟痐舅j57購01
